City,Date,AQI,PM2.5,PM10,NO2,SO2,CO,O3
Delhi,19-11-2041,244,198.9,320.61,145.27,175.04,3.46,146.61
Delhi,20-11-2041,254,189.73,378.44,181.51,159.63,2.02,228.04
Delhi,21-11-2041,317,184.95,390.38,166.34,212.91,2.44,116.19
Delhi,22-11-2041,347,255.66,458.27,114.32,262.93,2.6,152.92
Delhi,23-11-2041,306,210.64,353.85,188.49,208.8,2.43,195.83
Delhi,24-11-2041,316,200.76,405.55,169.64,180.08,2.4,193.87
Delhi,25-11-2041,241,187.84,307.5,131.61,182.02,2.61,156.87
Delhi,26-11-2041,280,183.48,385.19,148.76,249.78,3.23,155.36
Delhi,27-11-2041,259,189.88,333.65,125.0,201.71,3.54,169.62
Delhi,28-11-2041,318,198.36,343.78,153.23,169.52,3.45,172.83
Delhi,29-11-2041,236,154.89,301.75,161.25,190.63,3.3,163.26
Delhi,30-11-2041,273,161.11,274.97,149.13,198.95,3.72,216.45
Delhi,01-12-2041,252,171.51,304.66,139.49,198.33,3.7,150.41
Delhi,02-12-2041,280,188.39,368.57,110.43,229.61,2.76,204.16
Delhi,03-12-2041,282,179.46,268.11,159.18,222.53,3.4,177.65
Delhi,04-12-2041,311,213.81,455.52,102.64,190.2,2.89,192.98
Delhi,05-12-2041,236,154.6,295.05,151.53,183.01,2.57,130.13
Delhi,06-12-2041,275,169.22,282.73,105.77,196.13,2.66,193.2
Delhi,07-12-2041,270,214.65,377.32,152.01,166.0,3.19,192.32
Delhi,08-12-2041,276,186.87,384.81,150.6,213.65,3.41,150.85
Delhi,09-12-2041,293,201.95,401.73,160.83,178.15,2.97,188.7
Delhi,10-12-2041,339,225.27,469.63,172.31,198.98,2.48,130.5
Delhi,11-12-2041,253,170.37,303.23,176.94,235.65,2.44,155.63
Delhi,12-12-2041,273,182.26,355.2,110.5,200.83,1.75,196.68
Delhi,13-12-2041,244,178.8,352.52,149.29,191.17,2.86,162.95
Delhi,14-12-2041,262,145.16,296.66,201.02,168.73,2.83,160.89
Delhi,15-12-2041,283,178.04,372.1,153.73,181.91,2.16,202.61
Delhi,16-12-2041,258,201.87,362.04,129.97,150.17,2.92,118.66
Delhi,17-12-2041,284,195.06,367.19,148.76,200.25,2.91,163.06
Delhi,18-12-2041,257,196.63,355.3,141.16,120.22,1.94,165.85
Delhi,19-12-2041,265,176.74,334.23,121.34,213.3,2.52,147.58
Delhi,20-12-2041,295,171.13,346.1,172.48,206.2,3.38,201.85
Delhi,21-12-2041,273,209.64,348.69,165.36,187.2,2.36,144.75
Delhi,22-12-2041,265,174.3,364.46,117.39,168.26,2.69,145.06
Delhi,23-12-2041,269,190.13,327.07,148.42,183.76,2.76,105.69
Delhi,24-12-2041,265,187.52,347.06,136.59,131.03,2.67,195.27
Delhi,25-12-2041,329,213.48,442.94,110.71,208.96,3.02,159.27
Delhi,26-12-2041,292,203.68,396.83,115.38,179.34,3.15,159.31
Delhi,27-12-2041,235,158.34,311.04,119.1,229.71,3.31,162.17
Delhi,28-12-2041,251,160.5,269.53,149.29,196.01,2.52,197.33
Delhi,29-12-2041,302,195.83,340.75,139.3,191.19,2.94,207.82
Delhi,30-12-2041,277,182.96,375.87,126.77,196.28,3.1,124.19
Delhi,31-12-2041,271,175.15,315.1,140.95,154.98,2.62,155.93
Delhi,01-01-2042,265,196.31,358.15,162.69,162.47,2.2,131.62
Delhi,02-01-2042,278,179.75,370.44,152.92,179.99,2.63,154.41
Delhi,03-01-2042,229,177.05,304.9,169.05,166.92,2.26,157.72
Delhi,04-01-2042,258,191.6,372.11,138.29,158.7,2.21,117.03
Delhi,05-01-2042,261,168.5,321.43,184.06,167.53,2.67,169.22
Delhi,06-01-2042,300,207.37,393.92,152.7,177.32,2.47,148.77
Delhi,07-01-2042,254,160.24,288.9,131.78,245.56,2.65,179.51
Delhi,08-01-2042,278,189.14,341.97,146.32,166.24,1.78,160.76
Delhi,09-01-2042,245,204.68,356.53,112.8,155.68,2.47,117.09
Delhi,10-01-2042,244,148.45,296.54,136.35,171.42,1.43,175.37
Delhi,11-01-2042,237,169.13,301.31,154.75,221.05,2.04,126.5
Delhi,12-01-2042,277,198.84,406.87,159.29,223.19,2.52,129.21
Delhi,13-01-2042,307,199.14,371.64,133.75,234.47,3.17,152.08
Delhi,14-01-2042,246,172.57,296.13,212.35,177.83,2.83,152.87
Delhi,15-01-2042,263,161.31,299.35,139.69,195.25,2.61,116.16
Delhi,16-01-2042,228,195.12,358.4,102.04,144.5,2.37,156.31
Delhi,17-01-2042,281,199.67,409.65,174.33,165.4,2.43,157.78
Delhi,18-01-2042,250,152.71,279.07,159.18,142.55,3.21,156.8
Delhi,19-01-2042,238,151.92,280.36,149.79,190.2,2.01,117.8
Delhi,20-01-2042,228,180.51,385.31,132.38,177.15,2.2,163.6
Delhi,21-01-2042,273,188.59,373.56,153.83,182.79,3.09,175.49
Delhi,22-01-2042,239,170.02,372.92,184.48,150.61,2.39,126.34
Delhi,23-01-2042,295,189.59,397.98,149.04,201.52,3.53,133.11
Delhi,24-01-2042,227,161.8,280.8,107.25,103.79,2.91,179.68
Delhi,25-01-2042,210,133.71,283.74,57.67,168.44,3.14,199.5
Delhi,26-01-2042,252,167.52,364.05,153.61,172.8,1.75,155.84
Delhi,27-01-2042,246,177.26,382.79,119.35,115.35,3.09,148.76
Delhi,28-01-2042,246,170.48,353.56,141.51,187.52,2.14,164.96
Delhi,29-01-2042,259,152.83,319.4,123.77,170.8,2.92,193.91
Delhi,30-01-2042,208,139.69,256.33,121.98,192.83,2.38,138.75
Delhi,31-01-2042,239,165.72,289.74,124.87,235.99,2.67,147.9
Delhi,01-02-2042,226,155.45,284.79,95.63,147.24,1.45,112.24
Delhi,02-02-2042,195,162.62,259.04,131.91,166.68,1.14,89.58
Delhi,03-02-2042,267,161.25,346.67,126.84,178.93,2.08,146.32
Delhi,04-02-2042,202,121.18,221.75,82.3,152.26,1.85,131.53
Delhi,05-02-2042,157,114.43,256.15,85.71,111.52,1.55,74.57
Delhi,06-02-2042,204,147.43,243.18,121.98,88.29,1.16,124.72
Delhi,07-02-2042,185,150.2,317.86,138.81,148.73,0.66,166.56
Delhi,08-02-2042,214,145.5,261.61,138.43,125.49,2.26,131.89
Delhi,09-02-2042,139,97.22,146.18,87.43,176.01,1.87,165.1
Delhi,10-02-2042,202,120.16,277.12,137.23,123.25,1.7,111.0
Delhi,11-02-2042,208,136.91,293.34,68.09,137.07,2.11,149.15
Delhi,12-02-2042,210,147.24,286.12,107.43,102.73,2.51,157.87
Delhi,13-02-2042,203,152.85,291.43,124.68,127.19,2.13,123.18
Delhi,14-02-2042,205,140.39,279.92,60.53,109.21,1.78,114.72
Delhi,15-02-2042,227,144.12,279.66,164.82,111.95,3.07,152.5
Delhi,16-02-2042,191,139.2,240.71,145.67,135.92,1.68,138.5
Delhi,17-02-2042,200,151.21,274.94,128.68,119.29,1.3,148.85
Delhi,18-02-2042,227,143.76,331.96,88.37,216.38,2.05,135.33
Delhi,19-02-2042,222,138.81,343.91,110.8,162.58,1.87,123.01
Delhi,20-02-2042,224,132.13,297.93,132.26,170.04,2.47,122.78
Delhi,21-02-2042,212,139.13,278.69,84.43,134.17,1.74,116.13
Delhi,22-02-2042,224,147.19,269.53,107.99,140.67,1.92,135.01
Delhi,23-02-2042,196,142.85,247.47,135.26,124.61,1.57,120.57
Delhi,24-02-2042,218,145.12,253.75,75.14,216.23,2.4,131.33
Delhi,25-02-2042,222,164.35,295.68,120.81,134.23,2.07,105.18
Delhi,26-02-2042,227,142.8,335.86,68.63,119.39,1.86,103.71
Delhi,27-02-2042,192,124.52,290.78,88.9,114.88,1.93,139.6
Delhi,28-02-2042,226,155.17,317.22,99.89,147.56,1.99,134.71
Delhi,01-03-2042,115,74.43,112.59,96.09,144.38,0.76,81.75
Delhi,02-03-2042,149,80.12,179.02,65.73,134.36,2.06,126.92
Delhi,03-03-2042,165,108.47,198.93,86.39,79.06,2.03,71.97
Delhi,04-03-2042,160,112.08,148.36,66.07,78.32,1.5,103.43
Delhi,05-03-2042,147,76.85,154.63,69.98,139.14,1.45,103.94
Delhi,06-03-2042,146,94.09,153.52,114.52,164.79,0.98,93.84
Delhi,07-03-2042,135,89.63,146.05,54.49,97.4,2.34,124.15
Delhi,08-03-2042,152,92.02,167.32,102.23,137.95,2.22,133.18
Delhi,09-03-2042,174,120.62,214.23,83.22,57.77,1.68,63.73
Delhi,10-03-2042,162,115.88,219.14,68.86,76.44,1.89,38.0
Delhi,11-03-2042,181,101.37,190.13,52.81,71.46,2.1,80.27
Delhi,12-03-2042,124,90.83,116.3,54.59,114.12,1.99,67.93
Delhi,13-03-2042,147,74.76,187.65,64.78,96.38,1.05,81.57
Delhi,14-03-2042,195,130.15,217.79,79.5,108.89,1.32,137.99
Delhi,15-03-2042,190,113.59,187.25,98.34,138.32,1.71,159.91
Delhi,16-03-2042,123,87.62,156.61,75.74,82.16,1.58,68.8
Delhi,17-03-2042,165,116.14,217.42,77.42,104.57,1.86,98.11
Delhi,18-03-2042,153,100.35,234.43,81.15,61.61,1.8,97.54
Delhi,19-03-2042,176,96.01,190.5,95.17,136.66,1.6,101.14
Delhi,20-03-2042,150,110.45,226.86,99.37,134.64,0.43,58.24
Delhi,21-03-2042,130,86.92,173.38,48.58,112.61,2.07,123.39
Delhi,22-03-2042,159,94.87,187.21,76.2,105.35,1.9,115.05
Delhi,23-03-2042,147,104.18,207.23,113.94,86.48,2.51,80.5
Delhi,24-03-2042,125,91.76,116.36,50.35,59.88,1.24,123.27
Delhi,25-03-2042,134,115.13,211.25,85.11,110.92,0.56,56.45
Delhi,26-03-2042,188,139.13,299.22,78.98,124.44,1.39,50.17
Delhi,27-03-2042,187,86.66,282.93,69.08,162.33,1.71,99.12
Delhi,28-03-2042,103,68.45,93.92,123.02,89.94,1.26,103.28
Delhi,29-03-2042,124,61.72,129.95,84.17,109.86,2.17,88.4
Delhi,30-03-2042,170,98.74,170.48,121.03,135.18,1.15,120.18
Delhi,31-03-2042,136,88.49,229.55,83.39,136.09,1.43,76.06
Delhi,01-04-2042,146,105.91,160.61,94.76,83.08,1.36,122.61
Delhi,02-04-2042,177,104.4,217.11,68.82,93.38,2.87,112.2
Delhi,03-04-2042,79,69.69,90.19,69.1,86.0,1.03,139.07
Delhi,04-04-2042,94,65.45,114.8,93.48,74.69,1.77,48.18
Delhi,05-04-2042,180,107.67,203.54,93.94,145.9,0.88,80.34
Delhi,06-04-2042,146,104.46,230.56,98.2,103.63,1.65,69.84
Delhi,07-04-2042,126,93.23,144.83,92.67,99.52,1.0,111.92
Delhi,08-04-2042,93,68.61,150.26,49.84,109.18,2.03,131.83
Delhi,09-04-2042,147,111.18,211.8,63.09,103.36,1.93,83.2
Delhi,10-04-2042,193,127.19,249.84,104.5,95.12,1.62,107.48
Delhi,11-04-2042,159,107.31,232.64,34.29,78.9,0.78,128.59
Delhi,12-04-2042,143,84.8,122.64,90.57,148.71,1.45,100.66
Delhi,13-04-2042,152,102.64,219.34,80.45,84.64,1.33,110.04
Delhi,14-04-2042,103,74.43,124.35,104.49,73.83,1.9,42.92
Delhi,15-04-2042,184,122.91,266.4,93.67,99.33,1.03,131.65
Delhi,16-04-2042,157,103.39,206.47,66.65,166.48,2.06,85.03
Delhi,17-04-2042,90,66.39,119.85,65.52,77.1,1.96,159.24
Delhi,18-04-2042,132,95.74,164.2,70.18,123.04,0.79,71.23
Delhi,19-04-2042,184,111.02,235.63,97.75,94.36,1.37,104.36
Delhi,20-04-2042,161,95.09,218.5,34.0,109.09,1.45,113.14
Delhi,21-04-2042,164,96.23,166.86,87.18,129.42,1.98,38.0
Delhi,22-04-2042,109,77.26,112.81,61.17,50.16,1.14,136.94
Delhi,23-04-2042,151,113.08,235.68,88.02,74.86,1.58,111.08
Delhi,24-04-2042,143,88.78,125.23,91.86,128.99,2.03,55.14
Delhi,25-04-2042,94,58.62,72.21,41.69,104.67,1.61,101.74
Delhi,26-04-2042,122,94.32,147.34,77.58,108.11,0.55,101.6
Delhi,27-04-2042,177,121.37,218.15,87.14,123.09,1.23,89.14
Delhi,28-04-2042,139,94.01,138.53,85.45,75.06,1.93,77.6
Delhi,29-04-2042,168,136.51,201.2,80.19,133.4,1.87,90.8
Delhi,30-04-2042,128,110.33,175.56,52.73,126.34,0.43,114.03
Delhi,01-05-2042,145,111.28,230.7,58.78,111.65,1.62,115.52
Delhi,02-05-2042,146,101.93,155.52,51.05,118.54,1.99,95.21
Delhi,03-05-2042,173,103.13,185.75,99.35,139.45,1.79,100.72
Delhi,04-05-2042,153,99.23,246.94,82.61,86.68,1.85,91.82
Delhi,05-05-2042,142,98.45,185.59,84.21,124.34,2.55,70.68
Delhi,06-05-2042,173,115.12,229.0,42.86,156.83,1.5,93.57
Delhi,07-05-2042,154,85.78,134.61,84.66,123.72,1.67,76.64
Delhi,08-05-2042,173,82.98,222.57,101.34,97.83,1.05,70.11
Delhi,09-05-2042,144,82.04,139.63,39.45,174.05,1.2,38.0
Delhi,10-05-2042,188,145.41,269.44,72.11,111.42,1.35,84.78
Delhi,11-05-2042,163,115.11,258.21,46.24,146.46,1.94,114.64
Delhi,12-05-2042,162,110.59,204.67,74.99,91.85,1.15,125.58
Delhi,13-05-2042,138,83.35,159.8,62.98,136.53,2.14,106.15
Delhi,14-05-2042,153,116.97,213.79,95.02,88.11,0.97,62.61
Delhi,15-05-2042,182,102.17,185.88,89.73,114.2,1.84,91.13
Delhi,16-05-2042,185,108.78,217.8,117.79,86.3,1.8,66.13
Delhi,17-05-2042,158,84.97,178.03,84.15,161.53,1.65,142.74
Delhi,18-05-2042,155,107.71,185.34,93.96,97.87,2.01,85.32
Delhi,19-05-2042,128,96.02,159.46,71.56,71.26,1.15,82.64
Delhi,20-05-2042,105,89.19,151.18,57.92,107.35,1.29,118.07
Delhi,21-05-2042,175,119.18,184.41,106.37,120.61,1.04,94.02
Delhi,22-05-2042,138,73.75,92.4,116.58,103.7,1.52,121.79
Delhi,23-05-2042,153,115.8,228.93,103.14,80.1,1.46,66.92
Delhi,24-05-2042,173,118.19,252.72,88.78,135.62,1.95,97.23
Delhi,25-05-2042,159,86.91,191.25,61.15,142.28,1.71,107.68
Delhi,26-05-2042,114,88.09,95.92,114.04,55.06,1.86,38.0
Delhi,27-05-2042,161,100.04,182.72,99.99,78.19,1.42,77.93
Delhi,28-05-2042,149,110.14,176.2,136.12,99.72,1.72,79.65
Delhi,29-05-2042,148,101.44,197.05,56.64,88.57,2.43,96.38
Delhi,30-05-2042,166,113.17,202.49,107.06,120.28,0.85,87.25
Delhi,31-05-2042,189,139.76,283.3,99.23,159.68,0.6,102.4
Delhi,01-06-2042,117,80.6,152.56,65.7,79.32,1.64,76.64
Delhi,02-06-2042,89,56.45,50.37,108.35,138.05,0.9,111.19
Delhi,03-06-2042,145,107.27,174.8,84.31,46.7,0.63,135.27
Delhi,04-06-2042,179,124.42,236.56,50.83,104.42,1.59,44.99
Delhi,05-06-2042,141,98.61,190.05,71.29,72.91,0.82,83.12
Delhi,06-06-2042,97,69.0,88.92,50.53,105.07,2.09,109.66
Delhi,07-06-2042,132,88.27,121.62,62.54,46.0,1.4,64.93
Delhi,08-06-2042,112,68.38,131.61,91.85,52.19,1.22,89.5
Delhi,09-06-2042,154,103.61,154.74,98.98,105.01,0.91,73.0
Delhi,10-06-2042,73,63.72,71.02,79.78,71.85,1.43,57.41
Delhi,11-06-2042,128,84.75,147.67,55.5,81.06,0.52,57.08
Delhi,12-06-2042,102,70.66,119.61,83.79,145.84,0.43,38.0
Delhi,13-06-2042,119,93.29,150.89,92.33,94.88,0.54,86.65
Delhi,14-06-2042,129,83.42,137.39,34.0,117.8,1.89,88.3
Delhi,15-06-2042,98,94.29,179.56,77.16,67.97,0.86,58.7
Delhi,16-06-2042,120,91.2,151.67,69.5,50.51,0.6,75.5
Delhi,17-06-2042,111,71.02,137.05,98.09,88.33,1.28,46.44
Delhi,18-06-2042,171,103.29,184.83,83.89,46.04,2.43,95.81
Delhi,19-06-2042,141,89.77,175.6,86.36,69.79,1.87,72.49
Delhi,20-06-2042,100,70.98,161.21,62.2,97.88,0.92,101.76
Delhi,21-06-2042,167,135.57,282.76,74.29,87.41,0.91,74.45
Delhi,22-06-2042,115,100.28,229.18,97.84,100.79,0.92,57.81
Delhi,23-06-2042,169,87.68,191.75,72.63,108.76,0.86,69.1
Delhi,24-06-2042,126,119.05,233.36,78.62,54.88,1.59,120.2
Delhi,25-06-2042,149,127.59,229.41,35.85,62.49,1.15,134.9
Delhi,26-06-2042,125,87.84,155.27,72.54,46.0,0.76,44.82
Delhi,27-06-2042,142,97.7,159.29,34.0,79.63,0.65,105.14
Delhi,28-06-2042,150,70.99,135.02,61.35,112.85,2.47,54.79
Delhi,29-06-2042,142,87.81,187.75,75.84,135.49,1.69,63.5
Delhi,30-06-2042,132,86.77,143.09,93.43,96.46,0.89,87.72
Delhi,01-07-2042,93,61.45,115.63,34.0,98.95,1.45,64.73
Delhi,02-07-2042,61,64.41,102.05,56.59,69.26,0.43,38.0
Delhi,03-07-2042,89,68.95,137.28,83.96,60.97,0.77,67.75
Delhi,04-07-2042,56,62.5,102.27,34.0,46.0,0.72,82.11
Delhi,05-07-2042,58,33.54,44.0,34.0,46.0,0.93,70.71
Delhi,06-07-2042,57,38.98,53.66,54.5,94.45,0.43,38.0
Delhi,07-07-2042,72,46.82,104.06,34.0,56.15,0.9,41.38
Delhi,08-07-2042,89,52.11,96.1,34.0,99.4,0.43,74.38
Delhi,09-07-2042,109,78.77,136.8,70.33,46.0,0.65,91.28
Delhi,10-07-2042,97,34.49,73.38,94.17,130.61,1.51,38.0
Delhi,11-07-2042,103,50.6,83.71,34.0,50.29,1.35,60.07
Delhi,12-07-2042,93,76.81,179.73,34.0,46.0,0.49,70.86
Delhi,13-07-2042,41,51.75,69.11,36.25,51.31,0.43,38.0
Delhi,14-07-2042,79,66.96,121.61,34.0,62.86,0.43,77.97
Delhi,15-07-2042,83,54.96,62.28,95.58,55.65,1.15,105.37
Delhi,16-07-2042,92,62.89,109.08,34.0,46.0,0.98,69.1
Delhi,17-07-2042,78,53.18,50.65,37.56,46.0,1.03,66.64
Delhi,18-07-2042,100,71.09,157.46,87.65,46.0,1.69,38.0
Delhi,19-07-2042,48,26.85,74.01,61.67,89.98,0.92,40.24
Delhi,20-07-2042,106,50.48,119.44,71.9,46.0,0.95,38.0
Delhi,21-07-2042,87,63.68,121.86,34.0,46.0,0.43,38.0
Delhi,22-07-2042,98,68.42,103.61,34.0,46.0,1.65,46.45
Delhi,23-07-2042,109,87.61,142.45,34.0,55.09,0.76,60.23
Delhi,24-07-2042,87,49.93,140.77,67.28,46.0,0.43,38.0
Delhi,25-07-2042,126,87.34,209.02,77.88,49.35,0.94,43.81
Delhi,26-07-2042,68,44.57,88.36,34.0,46.0,1.84,60.47
Delhi,27-07-2042,111,84.32,144.74,38.14,88.04,1.91,38.0
Delhi,28-07-2042,141,74.1,181.85,39.24,72.48,0.43,76.23
Delhi,29-07-2042,101,39.48,54.18,34.0,124.29,1.43,57.83
Delhi,30-07-2042,104,63.89,128.26,34.0,46.3,1.01,58.17
Delhi,31-07-2042,101,56.73,148.34,66.58,49.2,1.33,81.41
Delhi,01-08-2042,94,62.01,92.73,34.0,85.01,0.86,68.45
Delhi,02-08-2042,58,45.03,110.44,42.82,61.23,1.03,60.18
Delhi,03-08-2042,90,43.36,97.99,34.0,46.0,1.38,51.99
Delhi,04-08-2042,95,76.88,144.89,36.9,66.19,0.43,44.76
Delhi,05-08-2042,65,47.53,60.5,34.0,61.4,0.9,38.0
Delhi,06-08-2042,80,66.03,103.72,34.0,46.0,0.43,38.0
Delhi,07-08-2042,69,44.99,94.17,60.26,46.0,0.49,54.68
Delhi,08-08-2042,113,82.83,114.68,61.67,55.21,0.72,54.85
Delhi,09-08-2042,86,35.93,72.2,34.0,92.89,0.43,48.53
Delhi,10-08-2042,75,37.22,86.94,35.1,70.44,0.43,38.0
Delhi,11-08-2042,107,79.99,181.54,41.61,46.0,0.43,38.0
Delhi,12-08-2042,41,40.6,44.0,34.0,46.0,0.43,46.39
Delhi,13-08-2042,118,81.52,194.38,34.0,73.43,0.98,38.0
Delhi,14-08-2042,111,67.34,178.8,72.66,46.0,1.15,52.95
Delhi,15-08-2042,83,46.41,100.48,34.0,46.0,0.43,93.72
Delhi,16-08-2042,54,22.0,44.0,71.95,91.78,1.38,53.28
Delhi,17-08-2042,59,49.11,83.47,34.0,58.4,1.01,38.0
Delhi,18-08-2042,88,51.53,96.48,56.97,46.0,1.44,38.0
Delhi,19-08-2042,107,72.84,146.52,34.0,46.0,0.43,38.0
Delhi,20-08-2042,111,81.27,155.07,36.23,74.69,0.88,44.08
Delhi,21-08-2042,88,35.8,76.46,86.9,51.83,1.03,71.82
Delhi,22-08-2042,64,65.52,121.77,34.0,46.0,0.43,48.51
Delhi,23-08-2042,112,64.81,131.09,55.37,60.72,1.93,38.0
Delhi,24-08-2042,73,70.97,121.02,54.34,54.44,0.43,61.83
Delhi,25-08-2042,140,59.47,102.85,124.36,52.14,0.99,81.9
Delhi,26-08-2042,69,22.0,44.0,34.0,46.0,1.18,52.84
Delhi,27-08-2042,88,46.39,145.66,34.0,46.0,0.77,49.78
Delhi,28-08-2042,48,26.39,94.05,60.9,71.95,1.41,38.0
Delhi,29-08-2042,62,45.45,103.01,35.49,66.27,1.72,38.0
Delhi,30-08-2042,127,69.1,171.05,34.0,60.96,0.43,38.0
Delhi,31-08-2042,71,55.6,129.6,64.44,46.0,0.78,40.22
Delhi,01-09-2042,122,80.71,158.79,40.59,80.71,1.3,38.0
Delhi,02-09-2042,99,64.59,77.54,34.0,46.63,0.43,40.1
Delhi,03-09-2042,71,31.78,52.52,65.41,96.8,1.37,38.0
Delhi,04-09-2042,41,22.0,44.0,56.63,46.0,1.69,38.0
Delhi,05-09-2042,55,60.73,81.39,39.43,46.0,1.48,38.0
Delhi,06-09-2042,76,53.47,57.01,38.24,53.21,1.06,58.0
Delhi,07-09-2042,61,38.21,87.38,34.0,83.17,1.61,70.0
Delhi,08-09-2042,58,23.74,54.84,65.38,56.7,1.02,54.24
Delhi,09-09-2042,41,43.06,46.78,38.25,58.88,0.43,61.62
Delhi,10-09-2042,60,53.86,79.96,34.0,46.0,0.58,64.13
Delhi,11-09-2042,95,71.07,169.87,34.0,65.79,0.71,63.13
Delhi,12-09-2042,80,61.52,90.56,57.05,55.63,0.81,73.66
Delhi,13-09-2042,104,89.91,175.96,34.54,46.0,0.79,82.27
Delhi,14-09-2042,65,37.04,64.68,34.0,61.57,0.67,91.96
Delhi,15-09-2042,119,75.37,158.4,34.0,62.27,0.95,38.0
Delhi,16-09-2042,90,58.7,85.84,41.41,128.24,1.59,64.18
Delhi,17-09-2042,101,71.64,138.82,42.11,46.0,0.95,38.0
Delhi,18-09-2042,65,49.02,98.2,41.16,46.0,1.15,87.65
Delhi,19-09-2042,79,79.18,157.35,37.68,66.12,0.43,54.15
Delhi,20-09-2042,94,63.65,123.32,34.0,46.0,0.9,59.41
Delhi,21-09-2042,88,44.16,94.24,34.0,46.0,1.38,55.43
Delhi,22-09-2042,81,57.51,175.02,76.84,46.0,1.46,57.76
Delhi,23-09-2042,107,52.96,177.46,73.16,46.0,1.41,93.68
Delhi,24-09-2042,100,67.53,109.14,61.7,46.0,0.99,83.49
Delhi,25-09-2042,65,34.15,44.0,59.49,46.0,1.05,92.61
Delhi,26-09-2042,79,57.16,126.47,69.87,50.24,0.5,47.63
Delhi,27-09-2042,94,65.66,130.33,34.0,46.0,1.26,38.0
Delhi,28-09-2042,106,58.41,142.81,48.07,72.5,0.51,71.18
Delhi,29-09-2042,99,84.69,169.46,34.0,46.0,1.18,38.0
Delhi,30-09-2042,119,73.23,140.9,34.0,46.0,0.86,43.45
Delhi,01-10-2042,177,126.35,273.93,112.7,144.11,1.85,113.45
Delhi,02-10-2042,223,130.83,286.65,127.17,137.65,2.34,115.05
Delhi,03-10-2042,183,132.41,209.99,98.65,107.6,2.12,131.09
Delhi,04-10-2042,190,134.57,231.18,144.73,140.05,1.98,91.92
Delhi,05-10-2042,126,89.99,167.81,108.79,172.97,1.59,130.66
Delhi,06-10-2042,198,120.47,231.85,84.08,96.13,2.64,110.24
Delhi,07-10-2042,143,96.81,177.16,76.33,149.11,2.01,180.05
Delhi,08-10-2042,215,152.07,301.95,128.95,93.11,2.21,75.25
Delhi,09-10-2042,204,125.28,267.92,106.71,161.76,1.88,118.19
Delhi,10-10-2042,227,122.63,284.68,120.4,105.14,1.49,130.37
Delhi,11-10-2042,188,144.44,291.8,37.05,104.0,2.02,104.72
Delhi,12-10-2042,191,134.95,230.83,109.62,160.98,1.54,100.65
Delhi,13-10-2042,173,103.93,193.04,90.71,148.15,2.06,148.11
Delhi,14-10-2042,164,125.08,235.4,68.66,106.13,0.43,136.02
Delhi,15-10-2042,168,119.8,243.05,101.93,130.32,1.64,95.03
Delhi,16-10-2042,176,91.61,185.7,130.8,105.2,1.83,77.93
Delhi,17-10-2042,179,112.69,275.63,160.16,78.72,1.36,129.71
Delhi,18-10-2042,190,122.83,219.53,109.55,132.18,2.02,123.07
Delhi,19-10-2042,177,124.2,247.52,85.77,115.81,1.63,129.27
Delhi,20-10-2042,156,96.86,254.67,84.26,98.12,1.84,111.72
Delhi,21-10-2042,228,149.53,266.56,127.58,165.64,1.56,136.47
Delhi,22-10-2042,187,124.46,240.82,78.58,99.14,2.33,155.01
Delhi,23-10-2042,155,127.25,213.43,119.06,130.82,2.11,153.26
Delhi,24-10-2042,205,134.51,258.04,110.84,158.9,1.99,94.53
Delhi,25-10-2042,158,110.74,187.0,108.08,118.82,1.87,177.49
Delhi,26-10-2042,181,135.63,289.1,64.3,104.47,3.11,131.45
Delhi,27-10-2042,190,119.16,230.82,94.58,135.43,1.76,79.34
Delhi,28-10-2042,142,108.57,178.22,67.05,140.17,1.49,125.93
Delhi,29-10-2042,202,137.97,287.36,88.79,152.8,1.25,120.74
Delhi,30-10-2042,246,156.33,302.42,126.43,182.64,2.29,112.09
Delhi,31-10-2042,214,141.0,296.48,134.28,112.78,2.66,109.92
Delhi,01-11-2042,295,210.96,366.39,162.85,198.38,2.38,192.56
Delhi,02-11-2042,256,182.09,357.03,143.24,154.42,2.66,192.65
Delhi,03-11-2042,280,160.55,328.24,197.2,212.49,2.62,160.33
Delhi,04-11-2042,303,222.3,409.67,142.91,198.01,2.74,161.6
Delhi,05-11-2042,308,233.59,406.05,129.11,187.14,1.92,160.62
Delhi,06-11-2042,340,223.36,423.13,174.91,173.96,3.2,170.63
Delhi,07-11-2042,264,185.78,389.83,168.94,182.05,3.4,197.16
Delhi,08-11-2042,248,169.41,355.65,143.94,199.59,1.85,205.06
Delhi,09-11-2042,260,171.19,312.4,160.01,163.51,3.68,169.64
Delhi,10-11-2042,252,158.83,263.28,168.55,183.29,3.61,202.47
Delhi,11-11-2042,273,190.35,348.73,162.59,193.0,1.27,186.04
Delhi,12-11-2042,315,224.61,412.71,168.97,146.31,1.71,178.33
Delhi,13-11-2042,267,189.67,373.76,144.86,160.96,2.73,221.69
Delhi,14-11-2042,291,198.55,374.09,170.66,172.7,3.46,183.23
Delhi,15-11-2042,329,220.01,395.42,157.94,239.55,2.94,171.62
Delhi,16-11-2042,283,184.42,383.52,145.7,167.58,2.81,195.89
Delhi,17-11-2042,299,233.21,447.31,151.35,190.83,3.09,144.23
Delhi,18-11-2042,290,232.34,454.51,155.05,161.28,2.4,169.52
Delhi,19-11-2042,257,189.88,309.02,121.37,169.21,3.44,181.54
Delhi,20-11-2042,254,180.95,271.08,141.58,149.27,2.75,192.98
